"trinity_id","gene_symbol","source","source_rank"
"c237299-g1-i1^sp-Q9DEQ9-MSGN1-CHICK^HLH","MSGN1","embedded",2
"c237598-g1-i1^sp-A8E624-ENDUC-XENLA^XendoU^sigP","ENDUC","embedded",2
"c24047-g1-i1^sp-P0C267-CC127-PIG^Tm1","CC127","embedded",2
"c241939-g1-i1^sp-P10272-POL-BAEVM^RVT-1","POL","embedded",2
"c242238-g1-i1^sp-Q86Y01-DTX1-HUMAN^WWE","DTX1","embedded",2
"c242579-g1-i1^sp-Q566V3-RML1A-DANRE^sp-Q5ND52-RMTL1-MOUSE^SpoU-methylase","RML1A","embedded",2
"c244600-g1-i1^sp-Q9UR07-RTF23-SCHPO^sp-Q05654-RTF21-SCHPO^sp-Q9C0R2-RTF22-SCHPO^rve","RTF23","embedded",2
"c246054-g1-i1^sp-Q9UR07-RTF23-SCHPO^sp-Q9C0R2-RTF22-SCHPO^rve","RTF23","embedded",2
"c246213-g1-i1^sp-Q8NER5-ACV1C-HUMAN^Activin-recp^Tm2","ACV1C","embedded",2
"c247466-g1-i1^sp-Q09575-YRD6-CAEEL^rve","YRD6","embedded",2
"c247602-g1-i1^sp-P62282-RS11-RAT^Ribosomal-S17","RS11","embedded",2
"c248956-g1-i1^sp-Q641W9-ACL7A-RAT^sp-Q9Y615-ACL7A-HUMAN^Actin","ACL7A","embedded",2
"c25074-g1-i1^sp-Q96NI6-LRFN5-HUMAN^I-set","LRFN5","embedded",2
"c255547-g1-i1^sp-P11369-POL2-MOUSE^RVT-1","POL2","embedded",2
"c259945-g1-i1^sp-O17915-RAN-CAEEL^sp-P38542-RAN-BRUMA^Arf","RAN","embedded",2
"c260843-g1-i1^sp-P60895-GPR85-RAT^7tm-1^Tm7","GPR85","embedded",2
"c260864-g1-i1^sp-A4QNP7-DMTA2-XENTR^DMA^sigP","DMTA2","embedded",2
"c261142-g1-i1^sp-P11369-POL2-MOUSE^sp-P08548-LIN1-NYCCO","POL2","embedded",2
"c261768-g1-i1^sp-Q9T034-SYFA-ARATH^tRNA-synt-2d","SYFA","embedded",2
"c262484-g1-i2^sp-Q9UPW8-UN13A-HUMAN^C2","UN13A","embedded",2
"c271683-g1-i1^sp-Q6AZG8-PGFS-XENLA^AhpC-TSA","PGFS","embedded",2
"c272302-g1-i1^sp-Q91V12-BACH-MOUSE^4HBT","BACH","embedded",2
"c299423-g2-i1^sp-P08548-LIN1-NYCCO^RVT-1","LIN1","embedded",2
"c303150-g1-i1^sp-Q96NL1-TMM74-HUMAN^sp-Q8BQU7-TMM74-MOUSE^Tm2","TMM74","embedded",2
"c303189-g1-i1^sp-Q55CA0-VPS26-DICDI^Vps26","VPS26","embedded",2
"c304298-g1-i1^sp-P29314-RS9-RAT^S4","RS9","embedded",2
"c331310-g1-i1^sp-Q5T7N2-LITD1-HUMAN^Transposase-22","LITD1","embedded",2
"c347822-g1-i1^sp-O92815-POL-WDSV^sp-P21414-POL-GALV^RVT-1","POL","embedded",2
"c350048-g1-i1^sp-Q5R5C3-FAM3A-PONAB^Tm3","FAM3A","embedded",2
"c353911-g1-i1^sp-P04323-POL3-DROME^sp-Q8I7P9-POL5-DROME^RVT-1","POL3","embedded",2
"c354070-g1-i1^sp-P69556-PSBA-TOBAC^Photo-RC^Tm7","PSBA","embedded",2
"c357636-g2-i1^sp-Q6AYF9-IIGP5-RAT^IIGP","IIGP5","embedded",2
"c36832-g1-i1^sp-O31948-YONJ-BACSU^Metallophos-2","YONJ","embedded",2
"c369285-g3-i1^sp-O13833-CID1-SCHPO^PAP-assoc","CID1","embedded",2
"c370809-g1-i1^sp-P08548-LIN1-NYCCO^sp-P11369-POL2-MOUSE^RVT-1","LIN1","embedded",2
"c37507-g1-i1^sp-P46061-RAGP1-MOUSE^sp-O13066-RAGP1-XENLA^LRR-7","RAGP1","embedded",2
"c375241-g1-i1^sp-Q9P0W0-IFNK-HUMAN^sp-Q6XZW6-IFNB-TACAC^Interferon^Tm1","IFNK","embedded",2
"c376913-g1-i1^sp-P12955-PEPD-HUMAN^AMP-N","PEPD","embedded",2
"c378813-g1-i1^sp-Q5ZL74-VAMP7-CHICK^Longin^Tm1","VAMP7","embedded",2
"c385835-g1-i1^sp-Q6TU48-MAOX-DICDI^Malic-M","MAOX","embedded",2
"c386393-g1-i1^sp-D7E9E7-HPRT-METEZ^sp-D3S0H7-HPRT-FERPA^Pribosyltran","HPRT","embedded",2
"c386960-g1-i1^sp-Q6LAF1-H4-DENKL^Histone","H4","embedded",2
"c387303-g1-i1^sp-Q5R8K6-RL35A-PONAB^Ribosomal-L35Ae","RL35A","embedded",2
"c389511-g2-i1^sp-Q9NRH2-SNRK-HUMAN^Pkinase","SNRK","embedded",2
"c390598-g1-i1^sp-P11369-POL2-MOUSE^Tm1","POL2","embedded",2
"c391004-g1-i1^sp-Q291L4-SYCC-DROPS^sp-Q4R550-SYCC-MACFA^tRNA-synt-1e","SYCC","embedded",2
"c393680-g1-i1^sp-Q9S7U9-M2K2-ARATH^Pkinase","M2K2","embedded",2
"c397550-g1-i1^sp-Q6GR66-TIM9B-XENLA^zf-Tim10-DDP","TIM9B","embedded",2
"c398246-g1-i2^sp-Q9H4T2-ZSC16-HUMAN^sp-Q9UNY5-ZN232-HUMAN^SCAN","ZSC16","embedded",2
"c398728-g1-i1^sp-Q03062-HES5-RAT^HLH","HES5","embedded",2
"c398767-g1-i1^sp-Q95SX7-RTBS-DROME^sp-P11369-POL2-MOUSE^RVT-1","RTBS","embedded",2
"c399864-g1-i1^sp-Q96D21-RHES-HUMAN^Ras","RHES","embedded",2
"c400371-g1-i1^sp-Q86VI4-LAP4B-HUMAN^sp-Q5U1W4-LAP4B-RAT^Mtp^Tm4","LAP4B","embedded",2
"c400462-g1-i1^sp-Q13310-PABP4-HUMAN^sp-P0CP46-PABP-CRYNJ^RRM-1","PABP4","embedded",2
"c400843-g1-i1^sp-Q9N1U7-OTC-BOVIN^OTCace-N","OTC","embedded",2
"c401043-g1-i1^sp-Q8JG70-AA2DA-DANRE^sp-P32251-ADRA2-CARAU^7tm-1^Tm7","AA2DA","embedded",2
"c401126-g1-i1^sp-A6QLE7-GPR52-BOVIN^sp-Q9Y2T5-GPR52-HUMAN^7tm-1^Tm7","GPR52","embedded",2
"c401279-g1-i1^sp-Q09575-YRD6-CAEEL^sp-Q05654-RTF21-SCHPO^RVT-1","YRD6","embedded",2
"c401401-g1-i1^sp-P98087-CBLN2-RAT^sp-Q5RJ80-CAPR2-DANRE^C1q^sigP","CBLN2","embedded",2
"c401482-g1-i1^sp-Q862Z3-UROM-CANFA^sigP","UROM","embedded",2
"c401515-g1-i1^sp-Q9BUF7-CRUM3-HUMAN^Tm1","CRUM3","embedded",2
"c401869-g1-i1^sp-Q86V15-CASZ1-HUMAN^sp-Q9CWL2-CASZ1-MOUSE","CASZ1","embedded",2
"c402223-g1-i1^sp-Q91Y74-SIA4C-MOUSE^Glyco-transf-29","SIA4C","embedded",2
"c402564-g1-i1^sp-Q5TM83-NANOG-MUSMM^sp-Q80Z64-NANOG-MOUSE^Homeobox","NANOG","embedded",2
"c403072-g1-i1^sp-Q90245-OPSD-AMBTI^7TM-GPCR-Srw^Tm2","OPSD","embedded",2
"c404399-g1-i1^sp-Q9CPY0-RRMJ2-MOUSE^FtsJ","RRMJ2","embedded",2
"c404636-g1-i1^sp-Q04933-DLDH-TRYBB^Pyr-redox-2","DLDH","embedded",2
"c404845-g1-i1^sp-P16423-POLR-DROME^RVT-1","POLR","embedded",2
"c405061-g1-i1^sp-P84175-RS12-CHICK^Ribosomal-L7Ae","RS12","embedded",2
"c405998-g1-i1^sp-P61866-RL12-CAEEL^Ribosomal-L11-N","RL12","embedded",2
"c408175-g1-i1^sp-P97997-MPPA-BLAEM^Peptidase-M16","MPPA","embedded",2
"c408358-g1-i1^sp-P11369-POL2-MOUSE^RVT-1","POL2","embedded",2
"c408481-g1-i1^sp-Q5VZY2-PPC1A-HUMAN^PAP2^Tm5","PPC1A","embedded",2
"c411501-g1-i1^sp-Q20471-KIN20-CAEEL^sp-P42158-KC1D-ARATH^Pkinase","KIN20","embedded",2
"c416648-g1-i1^sp-Q9JI20-RED2-MOUSE^dsrm","RED2","embedded",2
"c426140-g1-i2^sp-P55006-RDH7-RAT^sp-O14756-H17B6-HUMAN","RDH7","embedded",2
"c430769-g1-i1^sp-P12759-RSP3-CHLRE^Radial-spoke-3","RSP3","embedded",2
"c431374-g1-i1^sp-Q86B05-RLP24-DICDI^Ribosomal-L24e","RLP24","embedded",2
"c434601-g1-i1^sp-Q6P799-SYSC-RAT^Seryl-tRNA-N","SYSC","embedded",2
"c43516-g1-i1^sp-P08548-LIN1-NYCCO^Exo-endo-phos","LIN1","embedded",2
"c438580-g1-i1^sp-P41243-MATK-RAT^sp-P42679-MATK-HUMAN^Pkinase-Tyr","MATK","embedded",2
"c449877-g1-i1^sp-Q05654-RTF21-SCHPO^RVT-1","RTF21","embedded",2
"c453033-g1-i1^sp-Q8N9I5-FADS6-HUMAN^FA-desaturase^Tm5","FADS6","embedded",2
"c454266-g1-i1^sp-P68512-FEL-CYPCA^Hyd-WA","FEL","embedded",2
"c458144-g1-i1^sp-Q99M75-RTN4R-RAT^LRR-8^sigP","RTN4R","embedded",2
"c458598-g1-i1^sp-Q5AED9-BBP-CANAL^KH-1","BBP","embedded",2
"c467958-g1-i1^sp-P46108-CRK-HUMAN^SH2","CRK","embedded",2
"c47426-g1-i1^sp-Q14154-DELE-HUMAN^sp-P60924-DELE-RAT^Sel1","DELE","embedded",2
"c476380-g1-i1^sp-Q5EB30-ODF3A-XENTR^SHIPPO-rpt","ODF3A","embedded",2
"c476757-g1-i1^sp-Q9SKI2-VPS2A-ARATH^sp-Q54DB1-CM2A2-DICDI^Snf7","VPS2A","embedded",2
"c492238-g1-i1^sp-P08509-NIA2-TOBAC^sp-P36859-NIA-PETHY^Cyt-b5","NIA2","embedded",2
"c507570-g1-i1^sp-Q8CFV4-NRN1-MOUSE^sp-Q9NPD7-NRN1-HUMAN^Tm1","NRN1","embedded",2
"c514989-g1-i1^sp-Q09575-YRD6-CAEEL^rve","YRD6","embedded",2
"c515850-g1-i1^sp-Q1LUA8-EI3EB-DANRE^sp-Q05AY2-EI3EA-XENLA^eIF3-N","EI3EB","embedded",2
"c516811-g1-i1^sp-Q4KLL3-LRC55-RAT^sp-Q6ZSA7-LRC55-HUMAN^LRRNT^sigP^Tm2","LRC55","embedded",2
"c517069-g1-i1^sp-Q8N145-LGI3-HUMAN^LRR-8","LGI3","embedded",2
"c518287-g1-i1^sp-Q7LHG5-YI31B-YEAST^sp-Q99315-YG31B-YEAST^rve","YI31B","embedded",2
"c51862-g2-i1^sp-Q9UR07-RTF23-SCHPO^sp-Q05654-RTF21-SCHPO^rve^sigP","RTF23","embedded",2
"c520500-g1-i1^sp-Q7SYR1-OSGEP-XENLA^Peptidase-M22","OSGEP","embedded",2
"c521487-g1-i1^sp-O60320-F1891-HUMAN^CD20^Tm3","F1891","embedded",2
"c522073-g1-i1^sp-Q03274-PO22-POPJA^sp-Q03278-PO21-NASVI^sp-P08548-LIN1-NYCCO^RVT-1","PO22","embedded",2
"c52550-g1-i1^sp-Q6TAC4-V2R26-MOUSE^ANF-receptor","V2R26","embedded",2
"c525616-g1-i1^sp-Q9GKY8-JPH1-RABIT^sp-Q9ET80-JPH1-MOUSE^MORN","JPH1","embedded",2
"c526163-g1-i1^sp-Q9UIF3-TEKT2-HUMAN^sp-Q4R5V1-TEKT2-MACFA^Tektin","TEKT2","embedded",2
"c526164-g1-i1^sp-O88794-PNPO-RAT^Pyridox-oxase-2","PNPO","embedded",2
"c528301-g1-i1^sp-Q5ZLM0-CDC73-CHICK^CDC73","CDC73","embedded",2
"c532913-g2-i1^sp-Q01956-KCNC3-RAT^Ion-trans^Tm3","KCNC3","embedded",2
"c533477-g1-i1^sp-Q9NPI8-FANCF-HUMAN^FANCF","FANCF","embedded",2
"c534021-g1-i1^sp-Q9U518-ASPG-DIRIM^Ank-2","ASPG","embedded",2
"c535707-g2-i1^sp-Q9W6M9-GALA-COTJA^Galanin^sigP^Tm1","GALA","embedded",2
"c535875-g1-i2^sp-P78508-IRK10-HUMAN^IRK^Tm2","IRK10","embedded",2
"c537357-g1-i1^sp-Q9EPH8-PABP1-RAT^sp-P29341-PABP1-MOUSE^RRM-1","PABP1","embedded",2
"c537396-g1-i1^sp-P62752-RL23A-RAT^Ribosomal-L23eN","RL23A","embedded",2
"c537678-g1-i1^sp-P50580-PA2G4-MOUSE^Peptidase-M24","PA2G4","embedded",2
"c540043-g1-i1^sp-A2Q9T6-HAS1-ASPNC^sp-Q0UR48-HAS1-PHANO^DEAD","HAS1","embedded",2
"c541417-g1-i2^sp-Q80Z19-MUC2-MOUSE^C8","MUC2","embedded",2
"c54448-g1-i1^sp-Q95SX7-RTBS-DROME^sp-Q9NBX4-RTXE-DROME","RTBS","embedded",2
"c545260-g1-i1^sp-Q8IV35-WDR49-HUMAN^WD40","WDR49","embedded",2
"c54587-g1-i1^sp-P08317-IL8-CHICK^sp-P26894-IL8-PIG^IL8^sigP","IL8","embedded",2
"c546761-g1-i1^sp-Q90980-CNG3-CHICK^Ion-trans^Tm4","CNG3","embedded",2
"c547823-g1-i1^sp-Q5GJ04-FSHR-FELCA^sp-Q8K4Z4-ADRB2-CAVPO^7tm-1^Tm7","FSHR","embedded",2
"c551652-g1-i1^sp-Q9UBR1-BUP1-HUMAN^CN-hydrolase","BUP1","embedded",2
"c551661-g2-i1^sp-Q4WRV2-DRS1-ASPFU^sp-A1D1R8-DRS1-NEOFI^DEAD","DRS1","embedded",2
"c555149-g1-i1^sp-Q99JW5-EPCAM-MOUSE^Thyroglobulin-1^sigP^Tm1","EPCAM","embedded",2
"c559590-g1-i1^sp-Q8NB25-F184A-HUMAN^Tm2","F184A","embedded",2
"c564615-g1-i1^sp-Q5T7N2-LITD1-HUMAN^Transposase-22^Tm3","LITD1","embedded",2
"c564799-g1-i1^sp-P11166-GTR1-HUMAN^Sugar-tr^Tm11","GTR1","embedded",2
"c565876-g1-i1^sp-O35789-B3GA1-RAT^sp-Q9CW73-B3GA1-MOUSE^Glyco-transf-43^Tm2","B3GA1","embedded",2
"c567049-g1-i1^sp-Q9JIZ9-PLS3-MOUSE^sp-Q9NRY6-PLS3-HUMAN^Scramblase","PLS3","embedded",2
"c567675-g1-i1^sp-Q5ZJU8-TP8L1-CHICK^DUF758","TP8L1","embedded",2
"c569923-g1-i1^sp-Q3EAF9-P2C49-ARATH^PP2C","P2C49","embedded",2
"c571206-g1-i1^sp-Q54F05-DHX8-DICDI^Helicase-C","DHX8","embedded",2
"c573606-g1-i1^sp-Q5VQ78-COB21-ORYSJ^sp-O62621-COPB2-DROME^Coatomer-WDAD","COB21","embedded",2
"c576954-g1-i1^sp-O65569-RS112-ARATH^sp-P52812-RS11-ANOGA^Ribosomal-S17","RS112","embedded",2
"c579707-g1-i1^sp-P24049-RL17-RAT^sp-P18621-RL17-HUMAN^Ribosomal-L22","RL17","embedded",2
"c58708-g1-i1^sp-Q96D31-CRCM1-HUMAN^Orai-1^Tm3","CRCM1","embedded",2
"c588751-g1-i1^sp-P62845-RS15-RAT^Ribosomal-S19","RS15","embedded",2
"c589924-g1-i2^sp-Q9Y6R7-FCGBP-HUMAN^VWD","FCGBP","embedded",2
"c593863-g1-i1^sp-Q6PGB8-SMCA1-MOUSE^HDA2-3","SMCA1","embedded",2
"c595109-g1-i1^sp-Q9C0V4-YOM2-SCHPO^PSP1","YOM2","embedded",2
"c59750-g1-i1^sp-Q99L48-NMD3-MOUSE^sp-P38861-NMD3-YEAST","NMD3","embedded",2
"c599636-g2-i1^sp-Q5R7X2-SR140-PONAB^sp-Q6NV83-SR140-MOUSE^Surp","SR140","embedded",2
"c605646-g1-i1^sp-Q8WXG9-GPR98-HUMAN^Calx-beta","GPR98","embedded",2
"c607454-g1-i1^sp-Q6YHK3-CD109-HUMAN^A2M-recep","CD109","embedded",2
"c611085-g1-i1^sp-Q9UR07-RTF23-SCHPO^sp-Q05654-RTF21-SCHPO^rve","RTF23","embedded",2
"c612304-g1-i1^sp-Q5PQL2-RCD1-RAT^sp-Q92368-RCD1-SCHPO^Rcd1","RCD1","embedded",2
"c622794-g1-i1^sp-P08548-LIN1-NYCCO^sp-P11369-POL2-MOUSE","LIN1","embedded",2
"c624594-g1-i1^sp-P62902-RL31-RAT^sp-Q9IA76-RL31-PAROL^Ribosomal-L31e","RL31","embedded",2
"c628595-g1-i1^sp-Q8IY81-RRMJ3-HUMAN^Spb1-C","RRMJ3","embedded",2
"c628807-g2-i1^sp-P14381-YTX2-XENLA^sp-P21328-RTJK-DROME^RVT-1","YTX2","embedded",2
"c630307-g1-i1^sp-Q91WL0-ES8L3-MOUSE^SH3-2","ES8L3","embedded",2
"c632221-g1-i1^sp-Q60575-KIF1B-MOUSE^sp-O60333-KIF1B-HUMAN","KIF1B","embedded",2
"c632703-g1-i1^sp-P63245-GBLP-RAT^WD40^sigP^Tm1","GBLP","embedded",2
"c637720-g1-i1^sp-Q13478-IL18R-HUMAN^TIR^Tm1","IL18R","embedded",2
"c640713-g1-i1^sp-P11369-POL2-MOUSE^sp-P08548-LIN1-NYCCO","POL2","embedded",2
"c641153-g1-i1^sp-P10401-POLY-DROME^sp-P10394-POL4-DROME^RVT-1","POLY","embedded",2
"c643910-g1-i1^sp-Q9NYK1-TLR7-HUMAN^sp-P58681-TLR7-MOUSE^TIR","TLR7","embedded",2
"c644982-g2-i1^sp-Q8NGY5-OR6N1-HUMAN^7tm-1^Tm5","OR6N1","embedded",2
"c645193-g1-i1^sp-O92815-POL-WDSV^Tm1","POL","embedded",2
"c649155-g1-i1^sp-P08548-LIN1-NYCCO^RVT-1","LIN1","embedded",2
"c667348-g1-i1^sp-Q8N2C7-UNC80-HUMAN^sp-Q8BLN6-UNC80-MOUSE","UNC80","embedded",2
"c675666-g1-i1^sp-P46872-KRP85-STRPU^Kinesin","KRP85","embedded",2
"c678821-g1-i1^sp-Q503I9-GLD2-DANRE^PAP-assoc","GLD2","embedded",2
"c686169-g1-i1^sp-Q8NI38-IKBD-HUMAN^Ank-2","IKBD","embedded",2
"c697348-g1-i1^sp-P19994-AMPM1-BACSU^Peptidase-M24","AMPM1","embedded",2
"c705258-g1-i1^sp-Q54SN4-RPAC1-DICDI^RNA-pol-L","RPAC1","embedded",2
"c715575-g1-i1^sp-P45380-S26A1-RAT^Sulfate-tra-GLY^Tm3","S26A1","embedded",2
"c727699-g1-i1^sp-P26990-ARF6-CHICK^Arf","ARF6","embedded",2
"c731410-g2-i1^sp-P94593-YWQA-BACSU^SNF2-N","YWQA","embedded",2
"c73541-g1-i1^sp-Q924C1-XPO5-MOUSE^sp-Q9HAV4-XPO5-HUMAN","XPO5","embedded",2
"c73599-g1-i1^sp-Q95SX7-RTBS-DROME^RVT-1","RTBS","embedded",2
"c738260-g1-i1^sp-P08548-LIN1-NYCCO^sp-P11369-POL2-MOUSE^RVT-1","LIN1","embedded",2
"c738280-g1-i1^sp-P05160-F13B-HUMAN^sp-Q07968-F13B-MOUSE^Sushi^sigP","F13B","embedded",2
"c742049-g1-i1^sp-Q86VE0-MYPOP-HUMAN^sp-Q08B72-MYPOP-XENLA^Myb-DNA-bind-5","MYPOP","embedded",2
"c742802-g2-i1^sp-P0C0A3-CHMP6-MOUSE^sp-Q96FZ7-CHMP6-HUMAN^Snf7","CHMP6","embedded",2
"c757686-g1-i1^sp-Q5BKY1-LRC10-HUMAN^sp-Q24K06-LRC10-BOVIN^LRR-7","LRC10","embedded",2
"c758158-g1-i1^sp-Q7L1W4-LRC8D-HUMAN^DUF3733^Tm3","LRC8D","embedded",2
"c768731-g1-i1^sp-Q8CCI5-RYBP-MOUSE^sp-Q99LW6-YAF2-MOUSE^zf-RanBP^Tm1","RYBP","embedded",2
"c774293-g1-i1^sp-P30050-RL12-HUMAN^sp-Q6QMZ7-RL12-CHILA^Ribosomal-L11-N","RL12","embedded",2
"c777546-g2-i2^sp-Q9H6T3-RPAP3-HUMAN^TPR-11","RPAP3","embedded",2
"c778563-g1-i2^sp-Q0VC16-MIA3-BOVIN^SH3-2^sigP","MIA3","embedded",2
"c779314-g2-i1^sp-Q9H5Y7-SLIK6-HUMAN^LRR-7^sigP^Tm1","SLIK6","embedded",2
"c780089-g1-i1^sp-Q04462-SYVC-RAT^sp-P93736-SYV-ARATH^sp-Q8BSA9-TYW3-MOUSE^TYW3^tRNA-synt-1","SYVC","embedded",2
"c780989-g1-i1^sp-Q2UVH8-ACRO-MELGA^sp-P10323-ACRO-HUMAN^Trypsin^Tm1","ACRO","embedded",2
"c781882-g1-i1^sp-A6QQY2-KLH13-BOVIN^BTB","KLH13","embedded",2
"c781891-g1-i1^sp-P33279-E2AK1-RABIT^sp-Q4R8E0-E2AK1-MACFA^Pkinase","E2AK1","embedded",2
"c781965-g1-i1^sp-P08548-LIN1-NYCCO^sp-P11369-POL2-MOUSE","LIN1","embedded",2
"c782597-g1-i1^sp-P20825-POL2-DROME^sp-P10394-POL4-DROME","POL2","embedded",2
"c782896-g1-i1^sp-Q8VHK1-CSKI2-MOUSE^sp-P11260-TR22-MOUSE^Transposase-22","CSKI2","embedded",2
"c783458-g1-i1^sp-A4GYQ5-PSBC-POPTR^sp-A4QK14-PSBC-ARAHI^sp-A4GYQ4-PSBD-POPTR^PSII^Photo-RC^Tm5","PSBC","embedded",2
"c783692-g1-i3^sp-Q6C417-RU2A-YARLI^sp-Q28XE2-AN32A-DROPS","RU2A","embedded",2
"c783739-g1-i1^sp-Q95SX7-RTBS-DROME^RVT-1","RTBS","embedded",2
"c783924-g2-i1^sp-P08548-LIN1-NYCCO^RVT-1","LIN1","embedded",2
"c784639-g1-i1^sp-P58173-OR2B6-HUMAN^7tm-1^Tm4","OR2B6","embedded",2
"c786395-g1-i1^sp-P48763-SL9A2-RAT^sp-P50482-SL9A2-RABIT","SL9A2","embedded",2
"c786395-g1-i2^sp-P48763-SL9A2-RAT^sp-P50482-SL9A2-RABIT","SL9A2","embedded",2
"c786498-g1-i1^sp-Q9UR07-RTF23-SCHPO^sp-Q8I7P9-POL5-DROME","RTF23","embedded",2
"c787443-g1-i1^sp-Q9WVE0-AICDA-MOUSE^APOBEC-N","AICDA","embedded",2
"c78908-g1-i1^sp-P19754-ADCY1-BOVIN^Guanylate-cyc","ADCY1","embedded",2
"c789725-g1-i1^sp-P62083-RS7-RAT^Ribosomal-S7e","RS7","embedded",2
"c790628-g1-i1^sp-P16423-POLR-DROME^RVT-1","POLR","embedded",2
"c791004-g1-i1^sp-O88186-GPIX-MOUSE^LRRNT^sigP^Tm1","GPIX","embedded",2
"c794195-g1-i1^sp-P98095-FBLN2-HUMAN^sigP","FBLN2","embedded",2
"c794398-g1-i1^sp-Q8BGK9-CC018-MOUSE^Tm1","CC018","embedded",2
"c794591-g1-i1^sp-Q8SQ54-MCHR2-MACFA^7TM-GPCR-Srsx^Tm7","MCHR2","embedded",2
"c795188-g1-i1^sp-P11369-POL2-MOUSE^sp-P08548-LIN1-NYCCO","POL2","embedded",2
"c795356-g1-i1^sp-Q9BXP8-PAPP2-HUMAN^Sushi","PAPP2","embedded",2
"c795408-g1-i1^sp-Q6F6Y1-ALLC-ACIAD^Allantoicase","ALLC","embedded",2
"c795489-g1-i1^sp-P47962-RL5-MOUSE^Ribosomal-L18p","RL5","embedded",2
"c795489-g1-i2^sp-P09895-RL5-RAT^sp-Q58DW5-RL5-BOVIN^Ribosomal-L18-c","RL5","embedded",2
"c795700-g1-i1^sp-A9CB18-GDF9-PAPAN^TGF-beta^sigP","GDF9","embedded",2
"c795720-g1-i1^sp-Q9CZS1-AL1B1-MOUSE^sp-Q66HF8-AL1B1-RAT^Aldedh","AL1B1","embedded",2
"c796002-g1-i1^sp-Q8NBN7-RDH13-HUMAN^adh-short","RDH13","embedded",2
"c796143-g3-i1^sp-O64697-C7101-ARATH^p450","C7101","embedded",2
"c796497-g1-i1^sp-P57088-TMM33-HUMAN^UPF0121^Tm3","TMM33","embedded",2
"c797003-g1-i1^sp-Q9NYK1-TLR7-HUMAN^sp-Q9NR96-TLR9-HUMAN^LRR-7^sigP","TLR7","embedded",2
"c798141-g1-i1^sp-Q03278-PO21-NASVI^RVT-1","PO21","embedded",2
"c798511-g1-i2^sp-Q5R9G0-RIR2B-PONAB^sp-Q7LG56-RIR2B-HUMAN^Ribonuc-red-sm^Tm1","RIR2B","embedded",2
"c799112-g1-i1^sp-Q9W0Y8-SCN60-DROME^Ion-trans^Tm9","SCN60","embedded",2
"c799262-g1-i2^sp-Q9Y5K1-SPO11-HUMAN^TP6A-N","SPO11","embedded",2
"c800233-g2-i1^sp-P21414-POL-GALV^RVT-1","POL","embedded",2
"c801649-g1-i1^sp-Q16FL6-EIF3L-AEDAE^Paf67","EIF3L","embedded",2
"c802075-g1-i1^sp-Q14832-GRM3-HUMAN^7tm-3^Tm7","GRM3","embedded",2
"c802075-g2-i1^sp-P31422-GRM3-RAT^ANF-receptor^sigP","GRM3","embedded",2
"c802665-g1-i1^sp-P56597-NDK5-HUMAN^NDK","NDK5","embedded",2
"c803237-g1-i1^sp-Q54JY7-STX7A-DICDI^SNARE^Tm1","STX7A","embedded",2
"c804464-g1-i1^sp-Q7ZWY2-PIHD1-XENLA^PIH1","PIHD1","embedded",2
"c805398-g1-i1^sp-P12018-VPREB-HUMAN^V-set^sigP","VPREB","embedded",2
"c806682-g2-i2^sp-Q8IZ69-TRM2A-HUMAN^tRNA-U5-meth-tr","TRM2A","embedded",2
"c806856-g1-i2^sp-P09628-ACHD-XENLA^Neur-chan-memb^Tm1","ACHD","embedded",2
"c8082-g1-i1^sp-P14222-PERF-HUMAN^sp-P35763-PERF-RAT^MACPF","PERF","embedded",2
"c808659-g1-i1^sp-P21328-RTJK-DROME^RVT-1","RTJK","embedded",2
"c808773-g1-i1^sp-Q5M786-WDR5-XENTR^WD40","WDR5","embedded",2
"c810107-g2-i1^sp-Q96QF7-ACRC-HUMAN^SprT-like","ACRC","embedded",2
"c810164-g1-i1^sp-P57768-SNX16-HUMAN^PX","SNX16","embedded",2
"c810672-g1-i1^sp-O43818-U3IP2-HUMAN^sp-Q91WM3-U3IP2-MOUSE^WD40","U3IP2","embedded",2
"c811319-g1-i1^sp-Q86KI1-AP2A2-DICDI^sp-Q8LPK4-AP2A2-ARATH^Adaptin-N","AP2A2","embedded",2
"c811342-g2-i1^sp-Q03278-PO21-NASVI^RVT-1","PO21","embedded",2
"c811962-g1-i1^sp-Q9N293-B3GT5-GORGO^sp-Q9N294-B3GT5-PANPA^Galactosyl-T^sigP^Tm1","B3GT5","embedded",2
"c812005-g1-i2^sp-P43115-PE2R3-HUMAN^sp-P34979-PE2R3-BOVIN^7tm-1^Tm3","PE2R3","embedded",2
"c813763-g2-i1^sp-O08786-CCKAR-MOUSE^7tm-1^Tm2","CCKAR","embedded",2
"c813921-g1-i1^sp-Q96QK1-VPS35-HUMAN^Vps35","VPS35","embedded",2
"c814626-g1-i1^sp-A1CRK9-MCR1-ASPCL^FAD-binding-6^sigP^Tm1","MCR1","embedded",2
"c815622-g1-i2^sp-Q8IWT6-LRC8A-HUMAN^sp-Q80WG5-LRC8A-MOUSE^DUF3733^Tm5","LRC8A","embedded",2
"c815731-g1-i1^sp-Q63934-PO4F2-MOUSE^Pou","PO4F2","embedded",2
"c815806-g1-i1^sp-Q6MG82-PRRT1-RAT^Dispanin^Tm2","PRRT1","embedded",2
"c815832-g1-i1^sp-P33094-SMS-CHICK^Somatostatin^sigP","SMS","embedded",2
